asset_id,asset_type,source,lat,lon,image_date,confidence,triage_reason,image_file,temporal_file,modalities,n_bands,n_timesteps
osm_way_636618840,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-30.998408,30.044951500000003,2024-12-31,high,All signals within expected range,osm_way_636618840_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_680414772,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-20.166558000000002,28.73910996,2024-12-31,high,All signals within expected range,osm_way_680414772_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_690063702,energy.distribution.substation,stac_sentinel2_ms+sentinel1,33.434631599999996,-7.646101833333333,2024-12-31,high,All signals within expected range,osm_way_690063702_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_687011459,energy.distribution.substation,stac_sentinel2_ms+sentinel1,36.29625625999999,6.5084056200000004,2024-12-31,high,All signals within expected range,osm_way_687011459_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_703473752,energy.distribution.substation,stac_sentinel2_ms+sentinel1,20.45101442,1.8179746600000002,2024-12-31,high,All signals within expected range,osm_way_703473752_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_695888778,energy.distribution.substation,stac_sentinel2_ms+sentinel1,33.84703916666667,-5.4833550833333335,2024-12-31,high,All signals within expected range,osm_way_695888778_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_694312628,energy.distribution.substation,stac_sentinel2_ms+sentinel1,35.37777345714286,5.876673228571429,2024-12-31,high,All signals within expected range,osm_way_694312628_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_791978146,energy.distribution.substation,stac_sentinel2_ms+sentinel1,28.6275616,-9.46806618,2024-12-31,high,All signals within expected range,osm_way_791978146_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_912321933,energy.distribution.substation,stac_sentinel2_ms+sentinel1,4.066927316666667,11.554719833333332,2024-12-31,high,All signals within expected range,osm_way_912321933_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_686826339,energy.distribution.substation,stac_sentinel2_ms+sentinel1,36.970416783333334,6.554600033333333,2024-12-31,high,All signals within expected range,osm_way_686826339_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_815097183,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-26.79720314,27.857624700000002,2024-12-31,high,All signals within expected range,osm_way_815097183_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_843047682,energy.distribution.substation,stac_sentinel2_ms+sentinel1,36.6783073,9.4681216625,2024-12-31,high,All signals within expected range,osm_way_843047682_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_770696630,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.73432375,13.983962433333332,2024-12-31,high,All signals within expected range,osm_way_770696630_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_903107385,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.74312718,13.9910155,2024-12-31,high,All signals within expected range,osm_way_903107385_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_880439312,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.20304514,-9.6927253,2024-12-31,high,All signals within expected range,osm_way_880439312_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_695838033,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.7393323,6.05558952,2024-12-31,high,All signals within expected range,osm_way_695838033_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_890889692,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.8234335,-4.40034178,2024-12-31,high,All signals within expected range,osm_way_890889692_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_875441450,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.8310456,14.0865647,2024-12-31,high,All signals within expected range,osm_way_875441450_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_875852209,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.43540104,13.95917648,2024-12-31,high,All signals within expected range,osm_way_875852209_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_880296430,energy.distribution.substation,stac_sentinel2_ms+sentinel1,33.12099826,-8.618268599999999,2024-12-31,high,All signals within expected range,osm_way_880296430_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_897943071,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.83208088,14.27436406,2024-12-31,high,All signals within expected range,osm_way_897943071_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_923347042,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.44728706666667,18.742128011111113,2024-12-31,high,All signals within expected range,osm_way_923347042_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_913140351,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.815687880000002,14.123597620000002,2024-12-31,high,All signals within expected range,osm_way_913140351_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_903106854,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.748293900000004,13.979150633333333,2024-12-31,high,All signals within expected range,osm_way_903106854_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_903344311,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.774172779999997,14.045056879999999,2024-12-31,high,All signals within expected range,osm_way_903344311_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_897983375,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.74990422,14.021153179999999,2024-12-31,high,All signals within expected range,osm_way_897983375_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_992643257,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-15.31021212,28.29856554,2024-12-31,high,All signals within expected range,osm_way_992643257_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_923922081,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.726331700000003,13.97541668,2024-12-31,high,All signals within expected range,osm_way_923922081_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_928926532,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.81470872,14.07681268,2024-12-31,high,All signals within expected range,osm_way_928926532_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_919132088,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.74307792,13.986978440000001,2024-12-31,high,All signals within expected range,osm_way_919132088_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_991920196,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.72522018,13.145716099999998,2024-12-31,high,All signals within expected range,osm_way_991920196_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_946498696,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.79952076,14.07791552,2024-12-31,high,All signals within expected range,osm_way_946498696_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_924977214,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.73834648,13.9727607,2024-12-31,high,All signals within expected range,osm_way_924977214_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_944415890,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.5498741,13.059625120000002,2024-12-31,high,All signals within expected range,osm_way_944415890_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1015244999,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-26.97064242857143,27.953591,2024-12-31,high,All signals within expected range,osm_way_1015244999_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_992389827,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.257410719999996,13.04074426,2024-12-31,high,All signals within expected range,osm_way_992389827_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_928267610,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.74286214,14.000040000000002,2024-12-31,high,All signals within expected range,osm_way_928267610_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_946033530,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.73013328,14.011434679999999,2024-12-31,high,All signals within expected range,osm_way_946033530_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_962352908,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-29.412914699999998,30.673873814285713,2024-12-31,high,All signals within expected range,osm_way_962352908_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_925101197,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.740711119999997,14.028302759999999,2024-12-31,high,All signals within expected range,osm_way_925101197_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_992242172,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.87035332000001,13.166237240000001,2024-12-31,high,All signals within expected range,osm_way_992242172_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_990609439,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.794821160000005,13.18037056,2024-12-31,high,All signals within expected range,osm_way_990609439_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_983081896,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.727385500000004,13.1869598,2024-12-31,high,All signals within expected range,osm_way_983081896_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_964333587,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.7472648,14.020643680000001,2024-12-31,high,All signals within expected range,osm_way_964333587_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017127330,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.8675649,26.676329966666668,2024-12-31,high,All signals within expected range,osm_way_1017127330_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_953799581,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.744104240000002,14.0185667,2024-12-31,high,All signals within expected range,osm_way_953799581_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_958243085,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.755323479999998,14.02824748,2024-12-31,high,All signals within expected range,osm_way_958243085_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017101355,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-28.00420362,26.73704294,2024-12-31,high,All signals within expected range,osm_way_1017101355_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_987906037,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.78175126,13.99814298,2024-12-31,high,All signals within expected range,osm_way_987906037_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_992438053,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.7582396,12.63589796,2024-12-31,high,All signals within expected range,osm_way_992438053_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_999980603,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.89334516,13.17902638,2024-12-31,high,All signals within expected range,osm_way_999980603_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017155478,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.8528458,25.955318820000002,2024-12-31,high,All signals within expected range,osm_way_1017155478_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1002238452,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.90142988,13.173319520000002,2024-12-31,high,All signals within expected range,osm_way_1002238452_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1005204040,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.906283859999995,13.272979280000001,2024-12-31,high,All signals within expected range,osm_way_1005204040_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_979204282,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.73263048,13.9685462,2024-12-31,high,All signals within expected range,osm_way_979204282_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1019375493,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-32.19184007142857,25.61854227142857,2024-12-31,high,All signals within expected range,osm_way_1019375493_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_984251064,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.63349686,12.803415039999999,2024-12-31,high,All signals within expected range,osm_way_984251064_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1003322787,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.73087511999999,13.20047326,2024-12-31,high,All signals within expected range,osm_way_1003322787_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1015245016,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-26.931589759999998,27.91835618,2024-12-31,high,All signals within expected range,osm_way_1015245016_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1015245011,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-26.784560671428572,27.84453552857143,2024-12-31,high,All signals within expected range,osm_way_1015245011_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_995443421,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-0.074142675,34.6631645375,2024-12-31,high,All signals within expected range,osm_way_995443421_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017421234,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-28.587942116666667,29.79361335833333,2024-12-31,high,All signals within expected range,osm_way_1017421234_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_996265160,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.73918354,13.965681839999998,2024-12-31,high,All signals within expected range,osm_way_996265160_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1011587031,energy.distribution.substation,stac_sentinel2_ms+sentinel1,0.245462025,36.5069066875,2024-12-31,high,All signals within expected range,osm_way_1011587031_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_992499345,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.8233496,13.13969646,2024-12-31,high,All signals within expected range,osm_way_992499345_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1020628133,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.51882402,19.22719918,2024-12-31,high,All signals within expected range,osm_way_1020628133_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1019560371,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.499379499999996,21.26540646,2024-12-31,high,All signals within expected range,osm_way_1019560371_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017101362,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.99515884285714,26.754698814285714,2024-12-31,high,All signals within expected range,osm_way_1017101362_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1015896746,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.20199822,26.91259358,2024-12-31,high,All signals within expected range,osm_way_1015896746_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1019789943,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-32.6771621,18.90268226,2024-12-31,high,All signals within expected range,osm_way_1019789943_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1015332016,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.303155320000002,27.51343284,2024-12-31,high,All signals within expected range,osm_way_1015332016_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1011543907,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.74642166,14.01402714,2024-12-31,high,All signals within expected range,osm_way_1011543907_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_993933417,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.750922780000003,13.97606162,2024-12-31,high,All signals within expected range,osm_way_993933417_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1015332007,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.552103185714287,27.5223208,2024-12-31,high,All signals within expected range,osm_way_1015332007_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017101359,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.966695979999997,26.7002406,2024-12-31,high,All signals within expected range,osm_way_1017101359_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017101360,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.95646115,26.714594483333332,2024-12-31,high,All signals within expected range,osm_way_1017101360_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_998644535,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.72026672,13.1964619,2024-12-31,high,All signals within expected range,osm_way_998644535_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1024682047,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-30.20866557777778,30.774598144444447,2024-12-31,high,All signals within expected range,osm_way_1024682047_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017308419,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.6471429,25.621191099999997,2024-12-31,high,All signals within expected range,osm_way_1017308419_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017307936,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-27.18574524,25.35540876,2024-12-31,high,All signals within expected range,osm_way_1017307936_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1025909769,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-29.595420966666666,17.88824545,2024-12-31,high,All signals within expected range,osm_way_1025909769_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017656972,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-28.083485099999997,26.874611260000002,2024-12-31,high,All signals within expected range,osm_way_1017656972_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1026175849,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-17.520636489999998,30.972023030000003,2024-12-31,high,All signals within expected range,osm_way_1026175849_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1025791598,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.19312753333333,20.870611233333335,2024-12-31,high,All signals within expected range,osm_way_1025791598_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1019742774,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.65630936666666,18.8118324,2024-12-31,high,All signals within expected range,osm_way_1019742774_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1025909767,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-29.083248222222224,17.944751333333333,2024-12-31,high,All signals within expected range,osm_way_1025909767_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017402450,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-28.0259844,30.3684707,2024-12-31,high,All signals within expected range,osm_way_1017402450_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1019742766,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.57111875555555,18.63773448888889,2024-12-31,high,All signals within expected range,osm_way_1019742766_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1020054492,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.93566574285715,20.1183642,2024-12-31,high,All signals within expected range,osm_way_1020054492_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1038810637,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-15.5424589875,28.2755933625,2024-12-31,high,All signals within expected range,osm_way_1038810637_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017329183,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-28.1133993,26.87021828888889,2024-12-31,high,All signals within expected range,osm_way_1017329183_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1020384745,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.6645686125,19.4478552125,2024-12-31,high,All signals within expected range,osm_way_1020384745_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1020628130,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-33.51897837142857,19.55491672857143,2024-12-31,high,All signals within expected range,osm_way_1020628130_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1017656973,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-28.247832140000003,27.36805614,2024-12-31,high,All signals within expected range,osm_way_1017656973_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1024441240,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-28.567212157142855,25.296042585714286,2024-12-31,high,All signals within expected range,osm_way_1024441240_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1020853725,energy.distribution.substation,stac_sentinel2_ms+sentinel1,31.7521147,13.98261338,2024-12-31,high,All signals within expected range,osm_way_1020853725_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1025909771,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-29.59435068,17.884285679999998,2024-12-31,high,All signals within expected range,osm_way_1025909771_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1024938514,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-30.308958960000002,30.6756894,2024-12-31,high,All signals within expected range,osm_way_1024938514_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1054515951,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-25.73905543,28.17923681,2024-12-31,high,All signals within expected range,osm_way_1054515951_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1046464355,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.854912459999994,13.171785600000002,2024-12-31,high,All signals within expected range,osm_way_1046464355_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1053791184,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.882980200000006,13.15596768,2024-12-31,high,All signals within expected range,osm_way_1053791184_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1025791597,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-32.70050751666667,20.779417316666667,2024-12-31,high,All signals within expected range,osm_way_1025791597_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1022083006,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-30.96162324,26.326781399999998,2024-12-31,high,All signals within expected range,osm_way_1022083006_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1019806853,energy.distribution.substation,stac_sentinel2_ms+sentinel1,-32.994733116666666,18.00413575,2024-12-31,high,All signals within expected range,osm_way_1019806853_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1045121288,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.74060172,13.178282,2024-12-31,high,All signals within expected range,osm_way_1045121288_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1046494704,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.86488102,13.167025239999997,2024-12-31,high,All signals within expected range,osm_way_1046494704_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1041152082,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.87592824285714,13.174091871428573,2024-12-31,high,All signals within expected range,osm_way_1041152082_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1040357068,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.842519419999995,21.884459560000003,2024-12-31,high,All signals within expected range,osm_way_1040357068_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1036420199,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.73909811666667,13.353933016666666,2024-12-31,high,All signals within expected range,osm_way_1036420199_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1046475832,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.856666559999994,13.17296112,2024-12-31,high,All signals within expected range,osm_way_1046475832_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1044451642,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.82866746,13.35153162,2024-12-31,high,All signals within expected range,osm_way_1044451642_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1046525608,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.86594962,13.19183692,2024-12-31,high,All signals within expected range,osm_way_1046525608_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1044769768,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.8783235,13.17853514,2024-12-31,high,All signals within expected range,osm_way_1044769768_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1046744323,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.8408234,13.045804219999999,2024-12-31,high,All signals within expected range,osm_way_1046744323_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1050886794,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.889141540000004,13.18381196,2024-12-31,high,All signals within expected range,osm_way_1050886794_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
osm_way_1046743807,energy.distribution.substation,stac_sentinel2_ms+sentinel1,32.819764379999995,13.036191059999998,2024-12-31,high,All signals within expected range,osm_way_1046743807_stac_sentinel2_ms+sentinel1.npy,,sentinel2_ms+sentinel1,9,1
