asset_id,asset_type,lat,lon,name,source
osm_way_1101051679,power_substation,44.5780697,-69.6080747,,osm
osm_way_1101204072,power_substation,44.0892925,-69.8001405,,osm
osm_way_1101207117,power_substation,44.2255799,-69.7910706,,osm
osm_way_1101207124,power_substation,44.2268334,-69.7843816,,osm
osm_way_1101329542,power_substation,44.2969404,-69.5564105,Coopers Mills Road Substation,osm
osm_way_1101451078,power_substation,44.1888119,-69.9928248,Monmouth Substation,osm
osm_way_1101472832,power_substation,44.560513,-68.4437975,,osm
osm_way_1101472836,power_substation,44.5803846,-68.4336851,Waltham Road Substation,osm
osm_way_1101501242,power_substation,44.6275982,-67.3988934,Bucks Harbor Substation,osm
osm_way_1101506692,power_substation,44.6785688,-67.5469528,,osm
osm_way_1101637319,power_substation,44.7227777,-68.1650121,,osm
osm_way_1101649716,power_substation,44.8207973,-68.690404,,osm
osm_way_1101712371,power_substation,44.3926661,-69.2286361,,osm
osm_way_1101723342,power_substation,44.0837755,-69.1684844,,osm
osm_way_1101731287,power_substation,44.1182623,-69.3068915,,osm
osm_way_1101743445,power_substation,44.137878,-69.095943,,osm
osm_way_1101884470,power_substation,45.6224569,-68.5772281,,osm
osm_way_1101892721,power_substation,45.6212159,-68.5732639,,osm
osm_way_1101892722,power_substation,45.5713006,-68.4082236,,osm
osm_way_1101892723,power_substation,45.6078876,-68.5444614,,osm
osm_way_1101892737,power_substation,45.3936967,-68.5213227,Chester Substation,osm
osm_way_1102515151,power_substation,44.8531318,-69.8931823,,osm
osm_way_1102632328,power_substation,44.312188,-69.9673107,,osm
osm_way_1103769839,power_substation,44.2558428,-70.7248528,,osm
osm_way_1103769840,power_substation,44.2556807,-70.7247756,,osm
osm_way_1103772957,power_substation,44.4125885,-70.787346,,osm
osm_way_1103822436,power_substation,44.7810596,-69.9138563,Starks Substation,osm
osm_way_1103824899,power_substation,44.6540007,-70.1275093,Farmington Substation,osm
osm_way_1104636023,power_substation,46.0681345,-67.0212817,,osm
osm_way_1113620011,power_substation,44.4317835,-70.1616492,ReEnergy Livermore Falls Substation,osm
osm_way_1119282261,power_substation,43.9036358,-70.4719602,,osm
osm_way_1124891502,power_substation,44.6328474,-70.6990516,,osm
osm_way_1125303503,power_substation,43.3876222,-70.9958927,Tasker Farm Substation,osm
osm_way_1125765402,power_substation,43.7515216,-70.156701,Yarmouth 4 Substation,osm
osm_way_1126815085,power_substation,44.0692145,-70.1865145,Challenger Drive Substation,osm
osm_way_1130574167,power_substation,46.5736477,-67.9095697,,osm
osm_way_1130768658,power_substation,44.9447,-69.6592445,Athens ME Substation,osm
osm_way_1133355610,power_substation,44.5487625,-70.5405201,Rumford Mill Substation,osm
osm_way_1134668075,power_substation,43.8595808,-69.6252793,,osm
osm_way_1134677472,power_substation,44.8941468,-66.9031662,Campobello Island,osm
osm_way_1134677473,power_substation,44.9349261,-66.9346877,Wilsons Beach,osm
osm_way_1134677474,power_substation,44.9476351,-66.9714208,Chocolate Cove,osm
osm_way_1135217290,power_substation,46.0133704,-67.2222482,AV Nackawic,osm
osm_way_1135226593,power_substation,46.0861861,-67.1798126,Queensbury,osm
osm_way_1135307332,power_substation,44.5057219,-70.2420195,Jay Substation,osm
osm_way_1135313417,power_substation,45.2538337,-68.6279761,Enfield Substation,osm
osm_way_1135602368,power_substation,47.3696247,-68.3284035,Twin Rivers Paper,osm
osm_way_1135602369,power_substation,47.369243,-68.328726,Twin Rivers Paper,osm
osm_way_1135602370,power_substation,47.3678247,-68.3209586,,osm
osm_way_1137136226,power_substation,44.529168,-68.3815834,,osm
osm_way_1155684270,power_substation,43.6428625,-70.2766907,Fore River Maine Substation,osm
osm_way_1155923911,power_substation,43.9118153,-69.9016733,,osm
osm_way_1155923912,power_substation,43.9181397,-69.8842837,,osm
osm_way_1155935394,power_substation,43.9307567,-69.8202799,,osm
osm_way_1156155824,power_substation,44.7390453,-68.824863,Chemical Substation,osm
osm_way_1156155825,power_substation,44.7822068,-68.5175591,Clifton Switching Station,osm
osm_way_1156155826,power_substation,44.7818923,-68.5191611,Pisgah Mountain Wind Substation,osm
osm_way_1160317162,power_substation,46.677536,-68.035374,,osm
osm_way_1176690647,power_substation,43.0846461,-70.937652,Newmarket Substation,osm
osm_way_1177690474,power_substation,43.3753383,-70.9417983,,osm
osm_way_1189026573,power_substation,46.9261077,-71.0639173,,osm
osm_way_1211897757,power_substation,45.5895165,-67.3177894,Énergie NB Power,osm
osm_way_1218890374,power_substation,43.9921211,-70.0482536,,osm
osm_way_1219103022,power_substation,44.0257333,-70.0906027,,osm
osm_way_1221435281,power_substation,46.2394251,-71.0410154,Poste du Mont-Sainte-Marguerite,osm
osm_way_1221435283,power_substation,46.2360932,-71.0420328,Poste de East-Broughton,osm
osm_way_1262605637,power_substation,44.0135193,-70.9718267,,osm
osm_way_1272939292,power_substation,47.3030011,-68.4856436,Baker Brook Substation,osm
osm_way_1272939297,power_substation,47.3958262,-68.3299089,IPL Plastics Substation,osm
osm_way_1278706606,power_substation,46.016732,-68.27795,,osm
osm_way_1286051028,power_substation,46.971171,-69.8246065,Poste Saint-Pamphile,osm
osm_way_1286695842,power_substation,44.3049671,-68.2849391,,osm
osm_way_1303315639,power_substation,44.1562875,-70.1809877,Lewiston HVDC Converter Station,osm
osm_way_1314263822,power_substation,43.0046794,-70.8094584,,osm
osm_way_1336975362,power_substation,43.8774194,-70.3284312,,osm
osm_way_1336975368,power_substation,43.7266541,-70.3054102,,osm
osm_way_1387661542,power_substation,44.7034481,-67.4624063,Machias Substation,osm
osm_way_1387661544,power_substation,44.7278147,-67.4172587,Scotts Hill Road Substation,osm
osm_way_1388689119,power_substation,43.948751,-69.7891805,,osm
osm_way_1423703973,power_substation,43.0902501,-70.8149043,,osm
osm_way_1424663031,power_substation,43.0990084,-70.7912954,,osm
osm_way_1426117351,power_substation,43.1370018,-70.9363194,,osm
osm_way_1443830852,power_substation,47.3117247,-68.1599491,,osm
osm_way_1452121769,power_substation,46.8749803,-67.9915246,,osm
osm_way_1452750346,power_substation,46.6992119,-68.0086777,,osm
osm_way_1452750352,power_substation,46.6815316,-68.0099023,,osm
osm_way_1452750358,power_substation,46.6359741,-68.4366526,,osm
osm_way_1452750364,power_substation,46.8483804,-68.0027679,,osm
osm_way_1452752915,power_substation,46.127251,-67.807323,,osm
osm_way_1452752918,power_substation,46.1448037,-68.0399948,,osm
osm_way_1452752919,power_substation,46.0984359,-68.1617748,,osm
osm_way_1452752924,power_substation,45.8981157,-68.4343554,,osm
osm_way_1452753302,power_substation,46.7681631,-67.8294849,,osm
osm_way_1452938569,power_substation,46.6636707,-67.904061,,osm
osm_way_1452938571,power_substation,46.6604082,-67.9024421,,osm
osm_way_1452938573,power_substation,46.6646514,-67.9050051,,osm
osm_way_1452938576,power_substation,46.6432753,-67.9204234,,osm
osm_way_1452938579,power_substation,46.54593,-67.8255899,,osm
osm_way_1452946942,power_substation,43.7434833,-70.225859,,osm
osm_way_1452946944,power_substation,43.6906791,-70.2595069,,osm
osm_way_1452974888,power_substation,43.6272994,-70.2949948,,osm
osm_way_1452980900,power_substation,43.6409285,-70.3282857,,osm
osm_way_1452982757,power_substation,43.6859891,-70.3541035,,osm
osm_way_1466904845,power_substation,44.6086577,-69.4538632,,osm
osm_way_1470157248,power_substation,45.0077593,-69.0249119,,osm
osm_way_1470158245,power_substation,45.2468349,-68.6498704,,osm
osm_way_1472378538,power_substation,46.137333,-67.5901396,,osm
osm_way_1472378539,power_substation,47.3677668,-68.2630013,,osm
osm_way_1472378546,power_substation,46.907844,-67.3905075,,osm
osm_way_1478843683,power_substation,46.1379573,-67.8438872,,osm
osm_way_1478843685,power_substation,46.1243501,-67.8449931,,osm
osm_way_1478843686,power_substation,46.099434,-67.8840936,,osm
osm_way_1482911505,power_substation,45.2049585,-67.5288724,,osm
osm_way_1485090767,power_substation,44.0289373,-69.671438,,osm
osm_way_1485090768,power_substation,44.1007066,-70.2247871,,osm
osm_way_1485090769,power_substation,44.470903,-70.1871641,,osm
osm_way_1485090770,power_substation,44.5039063,-70.2207956,,osm
osm_way_1485090775,power_substation,45.4556511,-69.5857887,,osm
osm_way_1485090776,power_substation,44.9137007,-67.0033568,,osm
osm_way_1485090778,power_substation,45.1586099,-67.4016229,Domtar - Woodland Mill,osm
osm_way_1485090779,power_substation,45.143843,-67.3977884,,osm
osm_way_1485090780,power_substation,44.5436457,-68.4307048,,osm
osm_way_1485090781,power_substation,44.3423489,-68.6731573,,osm
osm_way_1485090782,power_substation,44.8526602,-68.808516,,osm
osm_way_1485090783,power_substation,44.7906719,-68.7510295,,osm
osm_way_1485090784,power_substation,44.8140001,-68.7421901,,osm
osm_way_1485090785,power_substation,44.9126246,-68.6830845,,osm
osm_way_1485090786,power_substation,44.9189584,-68.6343722,,osm
osm_way_1485090787,power_substation,45.3696166,-68.5063306,,osm
osm_way_1485090788,power_substation,45.3887083,-68.5339393,,osm
osm_way_1485090789,power_substation,45.8945404,-68.4247526,,osm
osm_way_1485090791,power_substation,46.6843806,-68.1612088,,osm
osm_way_1485090792,power_substation,46.7781871,-68.1538938,,osm
osm_way_1485090793,power_substation,47.2385189,-68.5782808,,osm
osm_way_1485103176,power_substation,43.1308082,-70.9356087,,osm
osm_way_1489707263,power_substation,44.7925795,-69.8717789,,osm
osm_way_1492856317,power_substation,45.417192,-67.7389771,,osm
osm_way_1492872895,power_substation,43.1308082,-70.9356087,,osm
osm_node_3934349215,water_treatment,46.149955,-67.574968,,osm
osm_node_7566920129,water_treatment,44.5462757,-69.6930329,Maine Water Works Supply,osm
osm_node_13001935185,water_treatment,44.7745047,-69.7101935,,osm
osm_way_29196341,water_treatment,43.6726103,-70.252162,East End Wastewater Treatment Facility,osm
osm_way_39762697,water_treatment,44.5267592,-69.6553215,Waterworks,osm
osm_way_43323382,water_treatment,44.7799676,-68.7821256,Bangor Wastewater Treatment Plant,osm
osm_way_99966887,water_treatment,46.1071744,-70.6589946,Usine d'Eau Potable,osm
osm_way_100581928,water_treatment,46.4834145,-70.6391266,,osm
osm_way_150718309,water_treatment,46.4246175,-67.7615849,,osm
osm_way_150994499,water_treatment,46.2883128,-67.5143358,,osm
osm_way_181816237,water_treatment,43.2652896,-70.5888058,,osm
osm_way_239102223,water_treatment,43.4593982,-70.3886232,,osm
osm_way_254878498,water_treatment,43.1952957,-70.8694155,,osm
osm_way_276797179,water_treatment,43.1538998,-70.8897157,Madbury Water Treatment Facility,osm
osm_way_302003853,water_treatment,46.9767372,-70.9626704,,osm
osm_way_311187942,water_treatment,43.2631694,-70.9656926,Rochester Wastewater Treatment Plant,osm
osm_way_315561635,water_treatment,44.7001569,-69.6475591,,osm
osm_way_315561636,water_treatment,44.6996876,-69.6461788,,osm
osm_way_315561638,water_treatment,44.6991815,-69.6475727,,osm
osm_way_315561639,water_treatment,44.6991758,-69.6468024,,osm
osm_way_319132738,water_treatment,46.5857183,-70.0521226,Station d'épuration de Daaquam,osm
osm_way_319505960,water_treatment,46.5598071,-70.1041572,,osm
osm_way_328374987,water_treatment,43.0670765,-70.8051228,Pease Water Treatment Facility,osm
osm_way_335789275,water_treatment,45.398821,-71.0824065,,osm
osm_way_390925538,water_treatment,46.1309917,-67.5832419,,osm
osm_way_391641773,water_treatment,46.4313152,-67.7244261,,osm
osm_way_391687470,water_treatment,45.9968956,-67.2351339,,osm
osm_way_391690240,water_treatment,45.9793481,-67.2406237,,osm
osm_way_392153219,water_treatment,46.2829968,-67.5744306,,osm
osm_way_392184656,water_treatment,45.8757346,-66.9672962,,osm
osm_way_392296875,water_treatment,47.3628944,-68.2826908,,osm
osm_way_392296876,water_treatment,47.3632596,-68.2818029,,osm
osm_way_392296877,water_treatment,47.3635902,-68.2809044,,osm
osm_way_392651385,water_treatment,46.4498909,-67.6067681,,osm
osm_way_392651386,water_treatment,46.4492728,-67.6067512,,osm
osm_way_422730847,water_treatment,46.1377667,-67.5752122,Arthur L. Bell Municipal Water Pumping and Treatment Facility,osm
osm_way_424441839,water_treatment,46.4314251,-67.7033075,,osm
osm_way_429967431,water_treatment,45.7267273,-67.0031887,,osm
osm_way_439624548,water_treatment,45.7299713,-68.8367359,Pumping Station,osm
osm_way_448157673,water_treatment,46.4241017,-67.7630841,,osm
osm_way_448557969,water_treatment,45.0718933,-67.0393155,,osm
osm_way_451989937,water_treatment,43.6386289,-70.2578065,,osm
osm_way_455006955,water_treatment,43.5488633,-70.3163183,,osm
osm_way_466329280,water_treatment,43.6870238,-70.348749,,osm
osm_way_466329282,water_treatment,43.6875546,-70.3483674,,osm
osm_way_466331475,water_treatment,43.6887989,-70.3389109,,osm
osm_way_466331478,water_treatment,43.6887866,-70.3380346,,osm
osm_way_466333059,water_treatment,43.6897191,-70.3393685,,osm
osm_way_466333061,water_treatment,43.6893938,-70.33911,,osm
osm_way_466337190,water_treatment,43.692437,-70.3498794,,osm
osm_way_484560185,water_treatment,43.5011842,-70.3986472,,osm
osm_way_506812125,water_treatment,45.6294918,-71.034033,,osm
osm_way_508456455,water_treatment,45.6374225,-68.6874028,Great Northern Paper Wastewater Treatment Plant,osm
osm_way_512370880,water_treatment,46.2822826,-67.5750343,,osm
osm_way_524951610,water_treatment,44.9265427,-68.6422788,Old Town Waste Treatment Plant,osm
osm_way_587598085,water_treatment,43.4918074,-70.4472717,Waste Water Treatment Facility,osm
osm_way_595931726,water_treatment,44.8783258,-68.668908,,osm
osm_way_638192004,water_treatment,46.9878654,-70.5683976,Station d'épuration de Montamagny,osm
osm_way_638261400,water_treatment,47.3110364,-70.1681534,Station d'épuration de Saint-Roch-des-Aulnaies,osm
osm_way_647934089,water_treatment,46.3681814,-70.4369191,Station d'épuration de Sainte-Germaine-Station,osm
osm_way_661839241,water_treatment,47.4181398,-70.3801006,Usine d'épuration des eaux,osm
osm_way_670501222,water_treatment,43.0761932,-70.9343955,"Town of Newmarket, NH Wastewater Treatment Facility",osm
osm_way_673885470,water_treatment,47.1097481,-70.8421585,,osm
osm_way_683708744,water_treatment,43.0973507,-70.7944971,,osm
osm_way_686485503,water_treatment,46.4085707,-70.3723734,Station d'épuration de Sainte-Justine,osm
osm_way_694412883,water_treatment,47.2788103,-70.1445756,Station d'épuration de Sainte-Louise,osm
osm_way_694412884,water_treatment,47.2050291,-70.275797,Station d'épuration de Saint-Jean-Port-Joli,osm
osm_way_694412885,water_treatment,47.1728863,-70.2083795,Station d'épuration de Saint-Aubert,osm
osm_way_694412886,water_treatment,47.1953202,-70.1258615,Station d'épuration de Saint-Damase-de-L'Islet,osm
osm_way_694412890,water_treatment,47.1016869,-69.9888203,Station d'épuration de Tourville,osm
osm_way_694412893,water_treatment,47.0817954,-69.939819,Station d'épuration de Sainte-Perpétue,osm
osm_way_694412894,water_treatment,46.9783591,-69.7857416,Station d'épuration de Saint-Pamphile,osm
osm_way_694412898,water_treatment,46.8557635,-69.901422,Station d'épuration de Saint-Adalbert,osm
osm_way_694412901,water_treatment,46.8899501,-70.0578559,Station d'épuration de Saint-Marcel,osm
osm_way_694412906,water_treatment,47.1041122,-70.3706347,Station d'épuration de L'Islet,osm
osm_way_694412907,water_treatment,47.0402251,-70.4662096,Station d'épuration de Cap-Saint-Ignace,osm
osm_way_694412911,water_treatment,46.9279637,-70.7097694,Station d'épuration de Berthier-sur-Mer,osm
osm_way_694412912,water_treatment,46.8878316,-70.7025791,Station d'épuration de Saint-François-de-la-Rivière-du-Sud,osm
osm_way_694412914,water_treatment,46.9243574,-70.6364649,Station d'épuration de Saint-Pierre-de-la-Rivière-du-Sud,osm
osm_way_694412915,water_treatment,46.829708,-70.3925689,Station d'épuration de Notre-Dame-du-Rosaire,osm
osm_way_694412916,water_treatment,46.8022139,-70.2062482,Station d'épuration de Sainte-Apolline-de-Patton,osm
osm_way_694412919,water_treatment,46.7731839,-70.4504295,Station d'épuration de Sainte-Euphémie-sur-Rivière-du-Sud,osm
osm_way_694412923,water_treatment,46.7282269,-70.3711663,Station d'épuration de Saint-Paul-de-Montminy,osm
osm_way_694412928,water_treatment,46.6556273,-70.1369627,Station d'épuration de Saint-Fabien-de-Panet,osm
osm_way_694412929,water_treatment,46.5567088,-70.0942893,Station d'épuration de Saint-Just-de-Bretenières,osm
osm_way_694601336,water_treatment,46.5747928,-70.3052372,Station d'épuration de Saint-Magloire,osm
osm_way_694601338,water_treatment,46.4898742,-70.200629,Station d'épuration de Saint-Camille-de-Lellis,osm
osm_way_694601339,water_treatment,46.4885747,-70.3423528,Station d'épuration de Sainte-Sabine,osm
osm_way_694601342,water_treatment,46.3477758,-70.2594432,Station d'épuration de Saint-Cyprien,osm
osm_way_694601345,water_treatment,46.1809317,-70.3714959,Station d'épuration de Sainte-Aurélie,osm
osm_way_694601349,water_treatment,46.2264189,-70.5224309,Station d'épuration de Saint-Prosper,osm
osm_way_694601350,water_treatment,46.275879,-70.5939,Station d'épuration de Saint-Benjamin,osm
osm_way_694601351,water_treatment,46.3944281,-70.5303701,Station d'épuration de Lac-Etchemin,osm
osm_way_694601352,water_treatment,46.4988898,-70.4806507,Station d'épuration de Saint-Luc-de-Bellechasse,osm
osm_way_694601358,water_treatment,46.4930802,-70.7112844,Station d'épuration de la Crapaudière,osm
osm_way_694601363,water_treatment,46.5333466,-70.7928332,Station d'épuration de Saint-Malachie,osm
osm_way_694601369,water_treatment,46.6006916,-70.8451646,Station d'épuration de Sainte-Claire,osm
osm_way_694601375,water_treatment,46.6369606,-70.998595,Station d'épuration de Saint-Anselme,osm
osm_way_694601376,water_treatment,46.6867819,-71.0849188,Station d'épuration de Saint-Henri,osm
osm_way_694601377,water_treatment,46.830956,-71.0540381,Station d'épuration de Beaumont,osm
osm_way_694601380,water_treatment,46.7717622,-70.9370053,Station d'épuration de Saint-Charles-de-Bellechasse,osm
osm_way_694601384,water_treatment,46.7293078,-70.9005183,Station d'épuration de Saint-Gervais,osm
osm_way_694601388,water_treatment,46.652327,-70.8922922,Station d'épuration de Honfleur,osm
osm_way_694604485,water_treatment,46.5497301,-70.668195,Station d'épuration de Saint-Nazaire-de-Dorchester,osm
osm_way_694604486,water_treatment,46.6303555,-70.5397837,Station d'épuration de Notre-Dame-Auxiliatrice-de-Buckland,osm
osm_way_694604487,water_treatment,46.6154075,-70.6789563,Station d'épuration de Saint-Damien-de-Buckland,osm
osm_way_694604490,water_treatment,46.6636953,-70.8137564,Station d'épuration de Saint-Lazare-de-Bellechasse,osm
osm_way_694604494,water_treatment,46.732968,-70.7201388,Station d'épuration de Saint-Nérée-de-Bellechasse,osm
osm_way_694604498,water_treatment,46.6840018,-70.4450593,Station d'épuration de Saint-Philémon,osm
osm_way_694604501,water_treatment,46.6270847,-70.4755265,Station d'épuration du Massif-du-Sud,osm
osm_way_694604502,water_treatment,46.7336825,-70.5702035,Station d'épuration d'Armagh,osm
osm_way_694604506,water_treatment,46.7985569,-70.7727021,Station d'épuration de Saint-Raphael,osm
osm_way_694604509,water_treatment,46.8435467,-70.8504313,Station d'épuration de La Durantaye,osm
osm_way_694604510,water_treatment,46.8914114,-70.8304179,Station d'épuration de Saint-Vallier,osm
osm_way_722800162,water_treatment,43.4106358,-70.7206397,Sanford Sewage Treatment Facility,osm
osm_way_749293687,water_treatment,45.5809744,-70.8736419,,osm
osm_way_750255082,water_treatment,44.3732903,-68.3030747,,osm
osm_way_751578424,water_treatment,43.1816718,-70.607089,York Sewer District,osm
osm_way_753434906,water_treatment,43.1897053,-70.6471686,York Water District Treatment Plant,osm
osm_way_764310960,water_treatment,44.9154901,-68.6434322,,osm
osm_way_764465671,water_treatment,43.3800077,-70.538608,,osm
osm_way_766498974,water_treatment,44.824383,-68.7136781,Veazie Sewer District,osm
osm_way_781070673,water_treatment,43.7162234,-70.2401739,,osm
osm_way_805152781,water_treatment,46.6999789,-70.3313668,,osm
osm_way_805152802,water_treatment,46.7300074,-70.3143856,,osm
osm_way_815656057,water_treatment,46.9162751,-67.9260541,,osm
osm_way_819113736,water_treatment,46.6961714,-70.0229744,,osm
osm_way_827602346,water_treatment,44.9904339,-70.6750076,,osm
osm_way_835726016,water_treatment,44.0748914,-70.2044043,Lewiston Auburn Water Pollution Control,osm
osm_way_835753770,water_treatment,44.451319,-70.3127253,,osm
osm_way_845464778,water_treatment,45.6201744,-68.5670578,,osm
osm_way_845464781,water_treatment,46.6362219,-68.4101648,,osm
osm_way_845494552,water_treatment,47.0402923,-67.7345916,,osm
osm_way_845494554,water_treatment,47.0332896,-67.7401019,,osm
osm_way_850784004,water_treatment,43.2950842,-70.7351249,North Berwick Sanitary District,osm
osm_way_865370240,water_treatment,43.0733848,-70.7408059,Peirce Island Wastewater Treatment Facility,osm
osm_way_865735537,water_treatment,42.9974873,-70.941147,Exeter Wastewater Treatment Plant,osm
osm_way_866718805,water_treatment,43.5182377,-70.4450447,,osm
osm_way_866741030,water_treatment,43.2255375,-70.8082876,,osm
osm_way_880763685,water_treatment,45.0025888,-70.5711385,Rangeley Water District Water Pumping Station,osm
osm_way_886720297,water_treatment,45.3716007,-68.5093781,,osm
osm_way_891343288,water_treatment,44.208992,-70.5241317,,osm
osm_way_891343301,water_treatment,44.7937117,-69.8876918,,osm
osm_way_896556648,water_treatment,44.1049418,-69.1078964,Waste Water Treatment Facility,osm
osm_way_898176762,water_treatment,45.7140222,-70.9154816,,osm
osm_way_914521867,water_treatment,44.3013613,-69.7786341,GAUD Wastwater Treatment Facillity,osm
osm_way_982200093,water_treatment,46.1554607,-70.9237298,,osm
osm_way_997612927,water_treatment,43.3610736,-70.5590964,Kennebunk Kennebunkport Wells Water District,osm
osm_way_999665651,water_treatment,44.6545594,-70.140428,,osm
osm_way_1008044611,water_treatment,43.0962588,-70.7547168,Water Pollution Control Facility,osm
osm_way_1017271703,water_treatment,43.6902688,-70.763254,Limerick Sewage District,osm
osm_way_1018438263,water_treatment,43.3605905,-70.4692054,Wastewater Treatment Plant,osm
osm_way_1020661126,water_treatment,46.6521836,-70.1509873,,osm
osm_way_1022702338,water_treatment,43.8510059,-69.6326751,John N. Arsenault Water Reclamation Facility,osm
osm_way_1034803983,water_treatment,43.4944022,-70.4407411,,osm
osm_way_1034923752,water_treatment,43.0836623,-70.7960121,Pease Wastewater Treatment Facility,osm
osm_way_1044275955,water_treatment,43.8379936,-70.5237676,Water Treatment Plant,osm
osm_way_1049459680,water_treatment,43.775127,-70.4994212,Sebago Lake Water Treatment Plant,osm
osm_way_1050583582,water_treatment,44.7002549,-69.646606,,osm
osm_way_1050583583,water_treatment,44.7001033,-69.6461985,,osm
osm_way_1050583584,water_treatment,44.697513,-69.6468176,,osm
osm_way_1050583585,water_treatment,44.6972295,-69.6448023,,osm
osm_way_1051024607,water_treatment,43.9271725,-69.8111033,Wasterwater Treatment Plant,osm
osm_way_1052136376,water_treatment,45.9704804,-70.9247381,,osm
osm_way_1054049651,water_treatment,45.9824018,-70.6616707,,osm
osm_way_1056990887,water_treatment,47.2833342,-68.402169,,osm
osm_way_1058387889,water_treatment,46.2698631,-70.9808542,,osm
osm_way_1059401219,water_treatment,46.1358106,-70.8925682,,osm
osm_way_1085437877,water_treatment,46.1995347,-70.7930628,,osm
osm_way_1134522902,water_treatment,47.4531646,-70.5018803,,osm
osm_way_1151076015,water_treatment,43.3874816,-71.0510919,,osm
osm_way_1154307191,water_treatment,44.005059,-69.6615464,Wiscasset Waste Water Treatment Plant,osm
osm_way_1164741590,water_treatment,43.016358,-71.0509966,Rockingham County Waste Water Treatment Plant,osm
osm_way_1179850350,water_treatment,43.0380884,-70.9331178,,osm
osm_way_1181037905,water_treatment,43.1610774,-70.836947,,osm
osm_way_1184437398,water_treatment,46.1455431,-67.5734547,,osm
osm_way_1187662577,water_treatment,43.1356982,-70.9032793,,osm
osm_way_1190579462,water_treatment,45.1523674,-67.1066905,,osm
osm_way_1199235247,water_treatment,46.0402459,-70.7114427,,osm
osm_way_1199235317,water_treatment,46.1272632,-70.6956318,,osm
osm_way_1208654351,water_treatment,46.5052479,-71.063382,,osm
osm_way_1209239446,water_treatment,46.2489997,-70.8505534,,osm
osm_way_1214136352,water_treatment,46.0561011,-70.5408648,,osm
osm_way_1215466836,water_treatment,46.2444538,-70.8138033,,osm
osm_way_1218890372,water_treatment,43.9951672,-70.0487384,Lisbon Sewer Treatment Plant,osm
osm_way_1231758276,water_treatment,46.2272284,-71.0620721,,osm
osm_way_1240820010,water_treatment,44.9513325,-68.646304,Indian Island Wastewater Treatment Plant,osm
osm_way_1241531280,water_treatment,44.9596474,-67.0418528,Pleasant Point Water Treatment Plant,osm
osm_way_1249585639,water_treatment,43.9155161,-69.9461147,Brunswick Sewer District,osm
osm_way_1280405413,water_treatment,46.2264907,-70.8003313,,osm
osm_way_1304572830,water_treatment,44.42791,-69.0066744,City of Belfast Water Pollution Control Plant,osm
osm_way_1326387389,water_treatment,47.0400306,-70.2810568,Station d'épuration de Saint-Cyrille-de-Lessard,osm
osm_way_1330826145,water_treatment,45.1771301,-69.3524439,Gilford-Sangerville Sanitary District,osm
osm_way_1351292339,water_treatment,46.474593,-71.044166,,osm
osm_way_1351729766,water_treatment,43.8322505,-70.1017293,Sewer Department,osm
osm_way_1360680114,water_treatment,43.2566582,-70.8439563,,osm
osm_way_1373458134,water_treatment,43.7885577,-70.4148278,,osm
osm_way_1421541325,water_treatment,44.5401272,-70.5204121,,osm
osm_way_1424698131,water_treatment,43.1331405,-70.9403079,University of New Hampshire Water Treatment Plant,osm
osm_way_1443830844,water_treatment,47.313311,-68.1599511,Grand Isle Water Treatment Facility,osm
osm_relation_305465,water_treatment,44.7746415,-68.7825777,Brewer Water Pollution Control Facility,osm
osm_relation_19355176,water_treatment,44.769303,-69.7083957,,osm
osm_node_357731358,telecom_tower,43.1566171,-70.9396771,WUNH-FM (Durham),osm
osm_node_357731503,telecom_tower,43.0531193,-70.7672701,WHEB-AM (Portsmouth),osm
osm_node_357731535,telecom_tower,43.0271553,-70.8800611,WERZ-FM (Exeter),osm
osm_node_358226172,telecom_tower,44.2920963,-69.773274,,osm
osm_node_358226191,telecom_tower,44.3280998,-69.7643621,,osm
osm_node_358226371,telecom_tower,43.6052858,-70.3218819,WCSH Radio Tower (Havre De Grace),osm
osm_node_358227018,telecom_tower,46.5708256,-68.200004,Squapan Mountain Tower,osm
osm_node_358227028,telecom_tower,43.6897958,-70.3182811,,osm
osm_node_358227080,telecom_tower,44.1152105,-70.2473101,WTME-AM (Auburn),osm
osm_node_358227091,telecom_tower,43.4816488,-70.4860449,WCYY 94.3 FM,osm
osm_node_358227097,telecom_tower,46.7644163,-67.9890315,WFST-AM (Caribou),osm
osm_node_358227098,telecom_tower,46.8866918,-68.0454397,WFST-AM (Caribou),osm
osm_node_358227115,telecom_tower,45.6737477,-68.7178984,WSYY-FM (Millinocket),osm
osm_node_358227116,telecom_tower,46.341736,-67.8179139,WXME-AM (Monticello),osm
osm_node_358227119,telecom_tower,43.6898542,-70.3165929,,osm
osm_node_358227122,telecom_tower,43.6055793,-70.3207793,WYNZ-AM (Portland),osm
osm_node_358227123,telecom_tower,43.6633872,-70.2708273,WPOR-AM (Portland),osm
osm_node_358227130,telecom_tower,43.6876585,-70.3233322,,osm
osm_node_358227140,telecom_tower,44.5806973,-68.8968693,,osm
osm_node_358227147,telecom_tower,45.0290271,-67.3233277,WMED (Calais),osm
osm_node_358227148,telecom_tower,44.2109241,-69.1510219,WMFT-FM (Camden),osm
osm_node_358227155,telecom_tower,44.666923,-70.1467985,WUMF-FM (Farmington),osm
osm_node_358227160,telecom_tower,44.3096087,-69.8299884,,osm
osm_node_358227162,telecom_tower,43.7375966,-69.9938403,,osm
osm_node_358227178,telecom_tower,44.5822848,-70.6325677,WTBM-FM (Mexico),osm
osm_node_358227183,telecom_tower,43.759195,-70.320275,,osm
